time,Clock.time,PDP.current,PDP.voltage,PDP.temperature,PDP.resistance,PDP.unloaded_voltage,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.fwd,OI.rot,Stick_1_Axis_0.value,Stick_1_Axis_3+Stick_1_Axis_2+.Value,pneumatics.pressure,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,left.resistance,left.velocity_PID,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,right.resistance,right.velocity_PID,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,AHRS.pitch,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output,LimeLightPos.velocity,LimeLightPos.position,LimeLightPos.setpoint,LimeLightPos.error,LimeLightPos.battery_voltage,LimeLightPos.voltage,LimeLightPos.current,LimeLightPos.control_mode,LimeLightPos.gear,LimeLightPos.resistance,LimeLightPos.velocity_PID,arm.velocity,arm.position,arm.setpoint,arm.error,arm.battery_voltage,arm.voltage,arm.current,arm.control_mode,arm.gear,arm.resistance,arm.velocity_PID
4756,11269,9.625,12.35,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.25,0.0,0.0,Velocity,1,NaN,true,10.579986572265625,10.569999694824219,0.029999732971191406,3.989079934805632,-5.758430164903403,0.949999988079071,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0,0.030499999999999996,0.0,12.15,0.0,0.0,PercentOutput,0,null,true
4824,11338,8.875,12.4,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.55999755859375,10.550000190734863,-0.01999950408935547,-0.03217000152799301,-25.028259907960894,1.0499999523162842,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0,0.033999999999999996,0.0,12.15,0.0,0.0,PercentOutput,0,null,true
4895,11386,9.625,12.35,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.25,0.0,0.0,Velocity,1,NaN,true,10.600006103515625,10.59000015258789,-0.010000228881835938,-10.809119854271412,24.770899386405947,0.8899999856948853,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0,0.03716666666666666,0.0,12.15,0.0,0.0,PercentOutput,0,null,true
4984,11462,9.625,12.35,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.6099853515625,10.600000381469727,0.010000228881835938,-16.66406021475792,-8.267689976990223,0.9399999976158142,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0,0.040958333333333326,0.0,12.15,0.0,0.0,PercentOutput,0,null,true
5047,11553,8.875,12.35,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.57000732421875,10.5600004196167,0.030000686645507812,5.24371008053422,6.305319835096598,0.8899999856948853,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0,0.04395833333333333,0.0,12.1,0.49677419354838703,0.0,PercentOutput,0,null,true
5143,11625,8.875,12.450000000000001,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.540008544921875,10.529999732971191,-0.020000457763671875,12.64281021475792,-6.305319835096598,0.9399999976158142,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.008951822916666666,8.951822916666666E-4,0.04754166666666666,0.0,12.1,0.5559139784946237,0.0,PercentOutput,0,null,true
5239,11750,9.625,12.4,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.54998779296875,10.539999961853027,-0.020000457763671875,0.4182100086286664,-25.446470276117328,1.100000023841858,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.012532552083333332,0.0017008463541666665,0.051,0.0,12.1,0.6032258064516128,0.0,PercentOutput,0,null,true
5321,11827,9.625,12.4,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.57000732421875,10.5600004196167,-0.01999950408935547,0.32169999280944467,-7.238249808251858,1.0,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,8.951822916666666E-4,0.0017903645833333333,0.05554166666666666,0.0,12.1,0.6387096774193548,0.0,PercentOutput,0,null,true
5418,11903,9.625,12.35,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.54998779296875,10.539999961853027,-0.010000228881835938,11.77421989262104,-2.991810070946813,1.0,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0017903645833333333,0.05970833333333333,0.0,12.1,0.7096774193548387,0.0,PercentOutput,0,null,true
5528,12047,8.75,12.450000000000001,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.55999755859375,10.550000190734863,-0.010000228881835938,2.316239900290966,-24.256180260777473,1.1200000047683716,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0017903645833333333,0.0635,0.0,12.1,0.7451612903225806,0.0,PercentOutput,0,null,true
5622,12142,8.75,12.3,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.57000732421875,10.5600004196167,-0.009999275207519531,-2.026710032597184,-14.926879570484163,1.0700000524520874,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0017903645833333333,0.06841666666666668,0.0,12.1,0.7924731182795698,0.0,PercentOutput,0,null,true
5719,12212,8.75,12.4,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,-0.010000228881835938,-14.21914005368948,18.272560598254206,0.9900000095367432,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0017903645833333333,0.07204166666666668,0.0,12.05,0.824535679374389,0.0,PercentOutput,0,null,true
5804,12299,8.75,12.25,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.579986572265625,10.569999694824219,-0.020000457763671875,-2.380580030679703,24.89957964718342,0.9300000071525574,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.007161458333333333,0.0025065104166666664,0.0762916666666667,0.0,12.05,0.8834310850439884,0.125,PercentOutput,0,null,true
5899,12401,8.75,12.35,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.600006103515625,10.59000015258789,0.029999732971191406,-8.33203010737896,-23.677120046019557,1.159999966621399,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0017903645833333333,0.0027750651041666663,0.07945833333333337,0.0,12.1,0.9462365591397849,0.125,PercentOutput,0,null,true
6010,12524,8.75,12.35,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.55999755859375,10.550000190734863,-0.01999950408935547,-3.6030401112139225,-16.76057088971138,1.1200000047683716,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0027750651041666663,0.08354166666666671,0.0,12.05,0.9894428152492669,0.125,PercentOutput,0,null,true
6102,12609,8.75,12.3,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.579986572265625,10.569999694824219,-0.010000228881835938,-11.098649961650372,21.296540015339854,1.0199999809265137,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,8.951822916666666E-4,0.002864583333333333,0.08791666666666671,0.0,12.05,1.0365591397849463,0.125,PercentOutput,0,null,true
6193,12680,8.625,12.35,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.54998779296875,10.539999961853027,-0.020000457763671875,-4.117760195583105,-21.07134907960892,1.1699999570846558,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.002864583333333333,0.09133333333333338,0.0,12.05,1.0836754643206257,0.25,PercentOutput,0,null,true
6275,12790,8.75,12.4,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.01999950408935547,-13.833100230097772,-12.16025971621275,1.1299999952316284,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,8.951822916666666E-4,0.0029541015625,0.09450000000000004,0.0,12.05,1.1190127077223853,0.25,PercentOutput,0,null,true
6360,12871,8.75,12.3,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.029999732971191406,-6.787869854271412,-22.165130337476732,1.1799999475479126,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.00537109375,0.0034912109374999997,0.09875000000000005,0.0,12.05,1.1779081133919844,0.5,PercentOutput,0,null,true
6452,12970,8.625,12.4,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.15,0.0,0.0,Velocity,1,NaN,true,10.579986572265625,10.569999694824219,0.029999732971191406,-1.4154799923300745,-24.256180260777473,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.002685546875,0.0037597656249999997,0.10283333333333337,0.0,12.05,1.201466275659824,0.5,PercentOutput,0,null,true
6544,13038,8.625,12.3,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.01999950408935547,-13.768760099709034,-13.221870429515839,1.149999976158142,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0017903645833333333,0.0037597656249999997,0.10400000000000004,0.0,12.05,1.2368035190615838,0.5,PercentOutput,0,null,true
6626,13117,8.625,12.35,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.029999732971191406,-7.045229896456004,-22.93720998466015,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,8.951822916666666E-4,0.0038492838541666664,0.1097916666666667,0.0,12.05,1.3192570869990226,0.625,PercentOutput,0,null,true
6724,13242,9.375,12.25,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.54998779296875,10.539999961853027,0.01999950408935547,6.27314976990223,11.130819547474385,1.0499999523162842,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,8.951822916666666E-4,0.003938802083333333,0.1136666666666667,0.0,12.0,1.348973607038123,0.625,PercentOutput,0,null,true
6818,13329,8.625,12.25,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.540008544921875,10.529999732971191,0.009999275207519531,7.463439785242081,20.717479800581934,1.0299999713897705,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.003938802083333333,0.11770833333333336,0.0,12.0,1.3841642228739002,0.75,PercentOutput,0,null,true
6906,13423,9.375,12.25,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.529998779296875,10.520000457763672,-0.009999275207519531,9.039769624173642,25.671659294366837,1.0,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.003938802083333333,0.12062500000000002,0.0,12.0,1.4428152492668622,0.75,PercentOutput,0,null,true
6981,13496,8.75,12.3,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.529998779296875,10.520000457763672,-0.009999275207519531,10.905629570484162,23.580609371066096,1.0,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.004475911458333333,0.004386393229166666,0.12441666666666669,0.0,12.0,1.4897360703812317,0.875,PercentOutput,0,null,true
7073,13586,8.875,12.200000000000001,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.540008544921875,10.529999732971191,-0.020000457763671875,-0.3860400033555925,-21.77908955514431,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.011637369791666666,0.00537109375,0.12908333333333333,0.0,12.0,1.5483870967741935,1.0,PercentOutput,0,null,true
7165,13668,8.875,12.3,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.54998779296875,10.539999961853027,-0.020000457763671875,-4.214269911795855,-20.749649386405945,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.004475911458333333,0.005818684895833333,0.13204166666666667,0.0,12.0,1.5835777126099706,1.125,PercentOutput,0,null,true
7263,13770,8.875,12.25,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.529998779296875,10.520000457763672,-0.01999950408935547,13.736589555144311,1.9301999568566681,1.1100000143051147,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.005818684895833333,0.13629166666666664,0.0,12.0,1.63049853372434,1.25,PercentOutput,0,null,true
7347,13841,9.0,12.3,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.540008544921875,10.529999732971191,-0.020000457763671875,11.516860329806805,-4.600310214757919,1.1299999952316284,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.005818684895833333,0.14037499999999997,0.0,12.0,1.6656891495601172,1.25,PercentOutput,0,null,true
7433,13939,9.875,12.25,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.55999755859375,10.550000190734863,-0.01999950408935547,-2.830959984660149,-11.999409869611265,1.1799999475479126,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.005818684895833333,0.14291666666666664,0.0,12.0,1.712609970674487,1.375,PercentOutput,0,null,true
7514,14000,9.125,12.25,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.55999755859375,10.550000190734863,-0.01999950408935547,-0.6755699908919632,-6.498340226262808,1.1699999570846558,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.006266276041666666,0.006713867187499999,0.1472083333333333,0.0,11.95,1.7405180840664711,1.5,PercentOutput,0,null,true
7609,14103,9.25,12.3,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.579986572265625,10.569999694824219,-0.010000228881835938,-12.707150345146657,20.363610521554946,1.0800000429153442,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.00537109375,0.0069824218749999995,0.14962499999999998,0.0,11.9,1.7797653958944282,1.5,PercentOutput,0,null,true
7700,14205,9.375,12.25,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.529998779296875,10.520000457763672,-0.009999275207519531,14.991219700872898,19.366339938640596,1.0499999523162842,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0069824218749999995,0.15462499999999998,0.0,11.9,1.8146627565982405,1.625,PercentOutput,0,null,true
7786,14281,9.375,12.3,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.55999755859375,10.550000190734863,-0.01999950408935547,3.3456800690293313,7.656460176408292,1.149999976158142,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.0069824218749999995,0.157375,0.0,11.95,1.869012707722385,1.625,PercentOutput,0,null,true
7866,14384,9.375,12.15,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.1,0.0,0.0,Velocity,1,NaN,true,10.57000732421875,10.5600004196167,-0.009999275207519531,4.2464399769902235,9.61882983893156,1.1299999952316284,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.008951822916666666,0.007877604166666666,0.16083333333333333,0.0,11.95,1.9157380254154446,1.875,PercentOutput,0,null,true
7948,14464,9.5,12.200000000000001,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.010000228881835938,-19.10897941708565,11.356009524464607,1.1100000143051147,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.004475911458333333,0.008056640625,0.16429166666666667,0.0,11.95,1.974144672531769,2.125,PercentOutput,0,null,true
8038,14554,10.0,12.25,33.32937016989456,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.010000228881835938,-18.304730184078217,11.677710176408292,1.1100000143051147,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.008056640625,0.168,0.0,11.95,2.0208699902248286,2.375,PercentOutput,0,null,true
8127,14641,10.75,12.15,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.010000228881835938,-19.33417035281658,12.54629953980446,1.1200000047683716,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.008056640625,0.17154166666666668,0.0,11.95,2.055913978494624,2.25,PercentOutput,0,null,true
8205,14719,10.25,12.25,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.589996337890625,10.579999923706055,0.039999961853027344,-1.6406699693202973,-21.135690168738368,1.2599999904632568,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.006266276041666666,0.008683268229166666,0.17608333333333334,0.0,11.95,2.0909579667644183,2.375,PercentOutput,0,null,true
8298,14796,10.75,12.200000000000001,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.54998779296875,10.539999961853027,0.01999950408935547,3.5386999808251858,2.4127500958740713,1.159999966621399,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.008683268229166666,0.17858333333333334,0.0,11.9,2.1287390029325515,2.5,PercentOutput,0,null,true
8385,14896,11.0,12.200000000000001,34.361878539469984,NaN,NaN,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.05,0.0,0.0,Velocity,1,NaN,true,10.579986572265625,10.569999694824219,-0.0,-17.46830944776535,18.079539248347285,1.1100000143051147,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.008683268229166666,0.182875,0.0,11.9,2.198533724340176,2.625,PercentOutput,0,null,true
